"exp_index","subject","block","accuracy","probability_10","observer","outcome","evaluation"
"exp1",122,"observer",NA,NA,"sophisticated","fail20",43
"exp1",122,"observer",NA,NA,"sophisticated","pass10",60
"exp1",122,"observer",NA,NA,"sophisticated","pass20",75
"exp1",123,"observer",NA,NA,"naive","fail10",0
"exp1",123,"observer",NA,NA,"naive","fail20",0
"exp1",123,"observer",NA,NA,"naive","pass10",100
"exp1",123,"observer",NA,NA,"naive","pass20",100
"exp1",123,"observer",NA,NA,"sophisticated","fail10",0
"exp1",123,"observer",NA,NA,"sophisticated","fail20",0
"exp1",123,"observer",NA,NA,"sophisticated","pass10",100
"exp1",123,"observer",NA,NA,"sophisticated","pass20",100
"exp1",124,"observer",NA,NA,"naive","fail10",46
"exp1",124,"observer",NA,NA,"naive","fail20",48
"exp1",124,"observer",NA,NA,"naive","pass10",67
"exp1",124,"observer",NA,NA,"naive","pass20",63
"exp1",124,"observer",NA,NA,"sophisticated","fail10",61
"exp1",124,"observer",NA,NA,"sophisticated","fail20",55
"exp1",124,"observer",NA,NA,"sophisticated","pass10",47
"exp1",124,"observer",NA,NA,"sophisticated","pass20",75
"exp1",125,"observer",NA,NA,"naive","fail10",44
"exp1",125,"observer",NA,NA,"naive","fail20",25
"exp1",125,"observer",NA,NA,"naive","pass10",84
"exp1",125,"observer",NA,NA,"naive","pass20",100
"exp1",125,"observer",NA,NA,"sophisticated","fail10",38
"exp1",125,"observer",NA,NA,"sophisticated","fail20",23
"exp1",125,"observer",NA,NA,"sophisticated","pass10",63
"exp1",125,"observer",NA,NA,"sophisticated","pass20",100
"exp1",126,"observer",NA,NA,"naive","fail10",2
"exp1",126,"observer",NA,NA,"naive","fail20",2
"exp1",126,"observer",NA,NA,"naive","pass10",89
"exp1",126,"observer",NA,NA,"naive","pass20",72
"exp1",126,"observer",NA,NA,"sophisticated","fail10",5
"exp1",126,"observer",NA,NA,"sophisticated","fail20",7
"exp1",126,"observer",NA,NA,"sophisticated","pass10",89
"exp1",126,"observer",NA,NA,"sophisticated","pass20",60
"exp1",127,"observer",NA,NA,"naive","fail10",70
"exp1",127,"observer",NA,NA,"naive","fail20",58
"exp1",127,"observer",NA,NA,"naive","pass10",90
"exp1",127,"observer",NA,NA,"naive","pass20",80
"exp1",127,"observer",NA,NA,"sophisticated","fail10",55
"exp1",127,"observer",NA,NA,"sophisticated","fail20",31
"exp1",127,"observer",NA,NA,"sophisticated","pass10",95
"exp1",127,"observer",NA,NA,"sophisticated","pass20",76
"exp1",128,"observer",NA,NA,"naive","fail10",18
"exp1",128,"observer",NA,NA,"naive","fail20",6
"exp1",128,"observer",NA,NA,"naive","pass10",91
"exp1",128,"observer",NA,NA,"naive","pass20",79
"exp1",128,"observer",NA,NA,"sophisticated","fail10",18
"exp1",128,"observer",NA,NA,"sophisticated","fail20",6
"exp1",128,"observer",NA,NA,"sophisticated","pass10",91
"exp1",128,"observer",NA,NA,"sophisticated","pass20",79
"exp1",129,"observer",NA,NA,"naive","fail10",61
"exp1",129,"observer",NA,NA,"naive","fail20",24
"exp1",129,"observer",NA,NA,"naive","pass10",98
"exp1",129,"observer",NA,NA,"naive","pass20",75
"exp1",129,"observer",NA,NA,"sophisticated","fail10",52
"exp1",129,"observer",NA,NA,"sophisticated","fail20",16
"exp1",129,"observer",NA,NA,"sophisticated","pass10",99
"exp1",129,"observer",NA,NA,"sophisticated","pass20",77
"exp1",130,"observer",NA,NA,"naive","fail10",55
"exp1",130,"observer",NA,NA,"naive","fail20",14
"exp1",130,"observer",NA,NA,"naive","pass10",89
"exp1",130,"observer",NA,NA,"naive","pass20",57
"exp1",130,"observer",NA,NA,"sophisticated","fail10",36
"exp1",130,"observer",NA,NA,"sophisticated","fail20",0
"exp1",130,"observer",NA,NA,"sophisticated","pass10",92
"exp1",130,"observer",NA,NA,"sophisticated","pass20",53
"exp1",131,"observer",NA,NA,"naive","fail10",48
"exp1",131,"observer",NA,NA,"naive","fail20",46
"exp1",131,"observer",NA,NA,"naive","pass10",95
"exp1",131,"observer",NA,NA,"naive","pass20",76
"exp1",131,"observer",NA,NA,"sophisticated","fail10",8
"exp1",131,"observer",NA,NA,"sophisticated","fail20",0
"exp1",131,"observer",NA,NA,"sophisticated","pass10",83
"exp1",131,"observer",NA,NA,"sophisticated","pass20",57
"exp1",132,"observer",NA,NA,"naive","fail10",54
"exp1",132,"observer",NA,NA,"naive","fail20",12
"exp1",132,"observer",NA,NA,"naive","pass10",95
"exp1",132,"observer",NA,NA,"naive","pass20",84
"exp1",132,"observer",NA,NA,"sophisticated","fail10",71
"exp1",132,"observer",NA,NA,"sophisticated","fail20",4
"exp1",132,"observer",NA,NA,"sophisticated","pass10",100
"exp1",132,"observer",NA,NA,"sophisticated","pass20",84
"exp1",133,"observer",NA,NA,"naive","fail10",50
"exp1",133,"observer",NA,NA,"naive","fail20",72
"exp1",133,"observer",NA,NA,"naive","pass10",79
"exp1",133,"observer",NA,NA,"naive","pass20",73
"exp1",133,"observer",NA,NA,"sophisticated","fail10",55
"exp1",133,"observer",NA,NA,"sophisticated","fail20",60
"exp1",133,"observer",NA,NA,"sophisticated","pass10",63
"exp1",133,"observer",NA,NA,"sophisticated","pass20",80
"exp1",134,"observer",NA,NA,"naive","fail10",35
"exp1",134,"observer",NA,NA,"naive","fail20",6
"exp1",134,"observer",NA,NA,"naive","pass10",95
"exp1",134,"observer",NA,NA,"naive","pass20",92
"exp1",134,"observer",NA,NA,"sophisticated","fail10",43
"exp1",134,"observer",NA,NA,"sophisticated","fail20",1
"exp1",134,"observer",NA,NA,"sophisticated","pass10",100
"exp1",134,"observer",NA,NA,"sophisticated","pass20",91
"exp1",135,"observer",NA,NA,"naive","fail10",59
"exp1",135,"observer",NA,NA,"naive","fail20",38
"exp1",135,"observer",NA,NA,"naive","pass10",100
"exp1",135,"observer",NA,NA,"naive","pass20",56
"exp1",135,"observer",NA,NA,"sophisticated","fail10",49
"exp1",135,"observer",NA,NA,"sophisticated","fail20",9
"exp1",135,"observer",NA,NA,"sophisticated","pass10",99
"exp1",135,"observer",NA,NA,"sophisticated","pass20",46
"exp1",136,"observer",NA,NA,"naive","fail10",32
"exp1",136,"observer",NA,NA,"naive","fail20",32
"exp1",136,"observer",NA,NA,"naive","pass10",81
"exp1",136,"observer",NA,NA,"naive","pass20",78
"exp1",136,"observer",NA,NA,"sophisticated","fail10",21
"exp1",136,"observer",NA,NA,"sophisticated","fail20",22
"exp1",136,"observer",NA,NA,"sophisticated","pass10",86
"exp1",136,"observer",NA,NA,"sophisticated","pass20",84
"exp1",137,"observer",NA,NA,"naive","fail10",18
"exp1",137,"observer",NA,NA,"naive","fail20",53
"exp1",137,"observer",NA,NA,"naive","pass10",78
"exp1",137,"observer",NA,NA,"naive","pass20",66
"exp1",137,"observer",NA,NA,"sophisticated","fail10",17
"exp1",137,"observer",NA,NA,"sophisticated","fail20",47
"exp1",137,"observer",NA,NA,"sophisticated","pass10",80
"exp1",137,"observer",NA,NA,"sophisticated","pass20",69
"exp1",138,"observer",NA,NA,"naive","fail10",55
"exp1",138,"observer",NA,NA,"naive","fail20",30
"exp1",138,"observer",NA,NA,"naive","pass10",89
"exp1",138,"observer",NA,NA,"naive","pass20",81
"exp1",138,"observer",NA,NA,"sophisticated","fail10",25
"exp1",138,"observer",NA,NA,"sophisticated","fail20",30
"exp1",138,"observer",NA,NA,"sophisticated","pass10",90
"exp1",138,"observer",NA,NA,"sophisticated","pass20",56
"exp1",139,"observer",NA,NA,"naive","fail10",18
"exp1",139,"observer",NA,NA,"naive","fail20",18
"exp1",139,"observer",NA,NA,"naive","pass10",76
"exp1",139,"observer",NA,NA,"naive","pass20",62
"exp1",139,"observer",NA,NA,"sophisticated","fail10",21
"exp1",139,"observer",NA,NA,"sophisticated","fail20",18
"exp1",139,"observer",NA,NA,"sophisticated","pass10",76
"exp1",139,"observer",NA,NA,"sophisticated","pass20",52
"exp1",140,"observer",NA,NA,"naive","fail10",31
"exp1",140,"observer",NA,NA,"naive","fail20",11
"exp1",140,"observer",NA,NA,"naive","pass10",94
"exp1",140,"observer",NA,NA,"naive","pass20",77
"exp1",140,"observer",NA,NA,"sophisticated","fail10",31
"exp1",140,"observer",NA,NA,"sophisticated","fail20",18
"exp1",140,"observer",NA,NA,"sophisticated","pass10",95
"exp1",140,"observer",NA,NA,"sophisticated","pass20",49
"exp1",141,"observer",NA,NA,"naive","fail10",34
"exp1",141,"observer",NA,NA,"naive","fail20",12
"exp1",141,"observer",NA,NA,"naive","pass10",82
"exp1",141,"observer",NA,NA,"naive","pass20",100
"exp1",141,"observer",NA,NA,"sophisticated","fail10",34
"exp1",141,"observer",NA,NA,"sophisticated","fail20",12
"exp1",141,"observer",NA,NA,"sophisticated","pass10",82
"exp1",141,"observer",NA,NA,"sophisticated","pass20",100
"exp1",142,"observer",NA,NA,"naive","fail10",31
"exp1",142,"observer",NA,NA,"naive","fail20",8
"exp1",142,"observer",NA,NA,"naive","pass10",87
"exp1",142,"observer",NA,NA,"naive","pass20",63
"exp1",142,"observer",NA,NA,"sophisticated","fail10",6
"exp1",142,"observer",NA,NA,"sophisticated","fail20",65
"exp1",142,"observer",NA,NA,"sophisticated","pass10",85
"exp1",142,"observer",NA,NA,"sophisticated","pass20",38
"exp1",143,"observer",NA,NA,"naive","fail10",42
"exp1",143,"observer",NA,NA,"naive","fail20",15
"exp1",143,"observer",NA,NA,"naive","pass10",73
"exp1",143,"observer",NA,NA,"naive","pass20",74
"exp1",143,"observer",NA,NA,"sophisticated","fail10",6
"exp1",143,"observer",NA,NA,"sophisticated","fail20",0
"exp1",143,"observer",NA,NA,"sophisticated","pass10",94
"exp1",143,"observer",NA,NA,"sophisticated","pass20",8
"exp1",144,"observer",NA,NA,"naive","fail10",53
"exp1",144,"observer",NA,NA,"naive","fail20",60
"exp1",144,"observer",NA,NA,"naive","pass10",75
"exp1",144,"observer",NA,NA,"naive","pass20",79
"exp1",144,"observer",NA,NA,"sophisticated","fail10",62
"exp1",144,"observer",NA,NA,"sophisticated","fail20",52
"exp1",144,"observer",NA,NA,"sophisticated","pass10",31
"exp1",144,"observer",NA,NA,"sophisticated","pass20",42
"exp1",145,"observer",NA,NA,"naive","fail10",50
"exp1",145,"observer",NA,NA,"naive","fail20",38
"exp1",145,"observer",NA,NA,"naive","pass10",74
"exp1",145,"observer",NA,NA,"naive","pass20",53
"exp1",145,"observer",NA,NA,"sophisticated","fail10",35
"exp1",145,"observer",NA,NA,"sophisticated","fail20",35
"exp1",145,"observer",NA,NA,"sophisticated","pass10",88
"exp1",145,"observer",NA,NA,"sophisticated","pass20",53
"exp1",146,"observer",NA,NA,"naive","fail10",19
"exp1",146,"observer",NA,NA,"naive","fail20",3
"exp1",146,"observer",NA,NA,"naive","pass10",99
"exp1",146,"observer",NA,NA,"naive","pass20",77
"exp1",146,"observer",NA,NA,"sophisticated","fail10",19
"exp1",146,"observer",NA,NA,"sophisticated","fail20",3
"exp1",146,"observer",NA,NA,"sophisticated","pass10",99
"exp1",146,"observer",NA,NA,"sophisticated","pass20",77
"exp1",147,"observer",NA,NA,"naive","fail10",26
"exp1",147,"observer",NA,NA,"naive","fail20",15
"exp1",147,"observer",NA,NA,"naive","pass10",47
"exp1",147,"observer",NA,NA,"naive","pass20",50
"exp1",147,"observer",NA,NA,"sophisticated","fail10",18
"exp1",147,"observer",NA,NA,"sophisticated","fail20",15
"exp1",147,"observer",NA,NA,"sophisticated","pass10",42
"exp1",147,"observer",NA,NA,"sophisticated","pass20",58
"exp1",148,"observer",NA,NA,"naive","fail10",49
"exp1",148,"observer",NA,NA,"naive","fail20",0
"exp1",148,"observer",NA,NA,"naive","pass10",100
"exp1",148,"observer",NA,NA,"naive","pass20",67
"exp1",148,"observer",NA,NA,"sophisticated","fail10",49
"exp1",148,"observer",NA,NA,"sophisticated","fail20",0
"exp1",148,"observer",NA,NA,"sophisticated","pass10",100
"exp1",148,"observer",NA,NA,"sophisticated","pass20",67
"exp1",149,"observer",NA,NA,"naive","fail10",34
"exp1",149,"observer",NA,NA,"naive","fail20",18
"exp1",149,"observer",NA,NA,"naive","pass10",87
"exp1",149,"observer",NA,NA,"naive","pass20",69
"exp1",149,"observer",NA,NA,"sophisticated","fail10",20
"exp1",149,"observer",NA,NA,"sophisticated","fail20",62
"exp1",149,"observer",NA,NA,"sophisticated","pass10",93
"exp1",149,"observer",NA,NA,"sophisticated","pass20",69
"exp1",150,"observer",NA,NA,"naive","fail10",44
"exp1",150,"observer",NA,NA,"naive","fail20",0
"exp1",150,"observer",NA,NA,"naive","pass10",100
"exp1",150,"observer",NA,NA,"naive","pass20",54
"exp1",150,"observer",NA,NA,"sophisticated","fail10",52
"exp1",150,"observer",NA,NA,"sophisticated","fail20",0
"exp1",150,"observer",NA,NA,"sophisticated","pass10",100
"exp1",150,"observer",NA,NA,"sophisticated","pass20",55
"exp1",151,"observer",NA,NA,"naive","fail10",50
"exp1",151,"observer",NA,NA,"naive","fail20",13
"exp1",151,"observer",NA,NA,"naive","pass10",100
"exp1",151,"observer",NA,NA,"naive","pass20",74
"exp1",151,"observer",NA,NA,"sophisticated","fail10",48
"exp1",151,"observer",NA,NA,"sophisticated","fail20",15
"exp1",151,"observer",NA,NA,"sophisticated","pass10",95
"exp1",151,"observer",NA,NA,"sophisticated","pass20",71
"exp1",152,"observer",NA,NA,"naive","fail10",38
"exp1",152,"observer",NA,NA,"naive","fail20",4
"exp1",152,"observer",NA,NA,"naive","pass10",100
"exp1",152,"observer",NA,NA,"naive","pass20",53
"exp1",152,"observer",NA,NA,"sophisticated","fail10",0
"exp1",152,"observer",NA,NA,"sophisticated","fail20",42
"exp1",152,"observer",NA,NA,"sophisticated","pass10",100
"exp1",152,"observer",NA,NA,"sophisticated","pass20",61
"exp1",153,"observer",NA,NA,"naive","fail10",74
"exp1",153,"observer",NA,NA,"naive","fail20",100
"exp1",153,"observer",NA,NA,"naive","pass10",73
"exp1",153,"observer",NA,NA,"naive","pass20",100
"exp1",153,"observer",NA,NA,"sophisticated","fail10",74
"exp1",153,"observer",NA,NA,"sophisticated","fail20",100
"exp1",153,"observer",NA,NA,"sophisticated","pass10",73
"exp1",153,"observer",NA,NA,"sophisticated","pass20",100
"exp1",154,"observer",NA,NA,"naive","fail10",32
"exp1",154,"observer",NA,NA,"naive","fail20",0
"exp1",154,"observer",NA,NA,"naive","pass10",48
"exp1",154,"observer",NA,NA,"naive","pass20",79
"exp1",154,"observer",NA,NA,"sophisticated","fail10",0
"exp1",154,"observer",NA,NA,"sophisticated","fail20",0
"exp1",154,"observer",NA,NA,"sophisticated","pass10",93
"exp1",154,"observer",NA,NA,"sophisticated","pass20",93
"exp1",155,"observer",NA,NA,"naive","fail10",23
"exp1",155,"observer",NA,NA,"naive","fail20",26
"exp1",155,"observer",NA,NA,"naive","pass10",81
"exp1",155,"observer",NA,NA,"naive","pass20",84
"exp1",155,"observer",NA,NA,"sophisticated","fail10",23
"exp1",155,"observer",NA,NA,"sophisticated","fail20",26
"exp1",155,"observer",NA,NA,"sophisticated","pass10",81
"exp1",155,"observer",NA,NA,"sophisticated","pass20",84
"exp1",156,"observer",NA,NA,"naive","fail10",33
"exp1",156,"observer",NA,NA,"naive","fail20",29
"exp1",156,"observer",NA,NA,"naive","pass10",70
"exp1",156,"observer",NA,NA,"naive","pass20",100
"exp1",156,"observer",NA,NA,"sophisticated","fail10",23
"exp1",156,"observer",NA,NA,"sophisticated","fail20",57
"exp1",156,"observer",NA,NA,"sophisticated","pass10",47
"exp1",156,"observer",NA,NA,"sophisticated","pass20",100
"exp1",157,"observer",NA,NA,"naive","fail10",23
"exp1",157,"observer",NA,NA,"naive","fail20",12
"exp1",157,"observer",NA,NA,"naive","pass10",75
"exp1",157,"observer",NA,NA,"naive","pass20",64
"exp1",157,"observer",NA,NA,"sophisticated","fail10",23
"exp1",157,"observer",NA,NA,"sophisticated","fail20",12
"exp1",157,"observer",NA,NA,"sophisticated","pass10",75
"exp1",157,"observer",NA,NA,"sophisticated","pass20",64
"exp1",158,"observer",NA,NA,"naive","fail10",71
"exp1",158,"observer",NA,NA,"naive","fail20",10
"exp1",158,"observer",NA,NA,"naive","pass10",86
"exp1",158,"observer",NA,NA,"naive","pass20",71
"exp1",158,"observer",NA,NA,"sophisticated","fail10",71
"exp1",158,"observer",NA,NA,"sophisticated","fail20",12
"exp1",158,"observer",NA,NA,"sophisticated","pass10",86
"exp1",158,"observer",NA,NA,"sophisticated","pass20",72
"exp1",159,"observer",NA,NA,"naive","fail10",34
"exp1",159,"observer",NA,NA,"naive","fail20",26
"exp1",159,"observer",NA,NA,"naive","pass10",66
"exp1",159,"observer",NA,NA,"naive","pass20",75
"exp1",159,"observer",NA,NA,"sophisticated","fail10",24
"exp1",159,"observer",NA,NA,"sophisticated","fail20",30
"exp1",159,"observer",NA,NA,"sophisticated","pass10",74
"exp1",159,"observer",NA,NA,"sophisticated","pass20",85
"exp1",160,"observer",NA,NA,"naive","fail10",23
"exp1",160,"observer",NA,NA,"naive","fail20",22
"exp1",160,"observer",NA,NA,"naive","pass10",55
"exp1",160,"observer",NA,NA,"naive","pass20",82
"exp1",160,"observer",NA,NA,"sophisticated","fail10",24
"exp1",160,"observer",NA,NA,"sophisticated","fail20",0
"exp1",160,"observer",NA,NA,"sophisticated","pass10",100
"exp1",160,"observer",NA,NA,"sophisticated","pass20",55
"exp1",161,"observer",NA,NA,"naive","fail10",6
"exp1",161,"observer",NA,NA,"naive","fail20",12
"exp1",161,"observer",NA,NA,"naive","pass10",96
"exp1",161,"observer",NA,NA,"naive","pass20",78
"exp1",161,"observer",NA,NA,"sophisticated","fail10",9
"exp1",161,"observer",NA,NA,"sophisticated","fail20",15
"exp1",161,"observer",NA,NA,"sophisticated","pass10",99
"exp1",161,"observer",NA,NA,"sophisticated","pass20",81
"exp1",162,"observer",NA,NA,"naive","fail10",2
"exp1",162,"observer",NA,NA,"naive","fail20",2
"exp1",162,"observer",NA,NA,"naive","pass10",67
"exp1",162,"observer",NA,NA,"naive","pass20",100
"exp1",162,"observer",NA,NA,"sophisticated","fail10",9
"exp1",162,"observer",NA,NA,"sophisticated","fail20",6
"exp1",162,"observer",NA,NA,"sophisticated","pass10",72
"exp1",162,"observer",NA,NA,"sophisticated","pass20",98
"exp1",163,"observer",NA,NA,"naive","fail10",42
"exp1",163,"observer",NA,NA,"naive","fail20",10
"exp1",163,"observer",NA,NA,"naive","pass10",67
"exp1",163,"observer",NA,NA,"naive","pass20",100
"exp1",163,"observer",NA,NA,"sophisticated","fail10",42
"exp1",163,"observer",NA,NA,"sophisticated","fail20",11
"exp1",163,"observer",NA,NA,"sophisticated","pass10",68
"exp1",163,"observer",NA,NA,"sophisticated","pass20",100
"exp1",164,"observer",NA,NA,"naive","fail10",51
"exp1",164,"observer",NA,NA,"naive","fail20",17
"exp1",164,"observer",NA,NA,"naive","pass10",91
"exp1",164,"observer",NA,NA,"naive","pass20",91
"exp1",164,"observer",NA,NA,"sophisticated","fail10",54
"exp1",164,"observer",NA,NA,"sophisticated","fail20",16
"exp1",164,"observer",NA,NA,"sophisticated","pass10",83
"exp1",164,"observer",NA,NA,"sophisticated","pass20",89
"exp1",165,"observer",NA,NA,"naive","fail10",70
"exp1",165,"observer",NA,NA,"naive","fail20",56
"exp1",165,"observer",NA,NA,"naive","pass10",94
"exp1",165,"observer",NA,NA,"naive","pass20",95
"exp1",165,"observer",NA,NA,"sophisticated","fail10",43
"exp1",165,"observer",NA,NA,"sophisticated","fail20",28
"exp1",165,"observer",NA,NA,"sophisticated","pass10",92
"exp1",165,"observer",NA,NA,"sophisticated","pass20",95
"exp1",166,"observer",NA,NA,"naive","fail10",24
"exp1",166,"observer",NA,NA,"naive","fail20",17
"exp1",166,"observer",NA,NA,"naive","pass10",71
"exp1",166,"observer",NA,NA,"naive","pass20",58
"exp1",166,"observer",NA,NA,"sophisticated","fail10",23
"exp1",166,"observer",NA,NA,"sophisticated","fail20",17
"exp1",166,"observer",NA,NA,"sophisticated","pass10",86
"exp1",166,"observer",NA,NA,"sophisticated","pass20",58
"exp1",167,"observer",NA,NA,"naive","fail10",61
"exp1",167,"observer",NA,NA,"naive","fail20",13
"exp1",167,"observer",NA,NA,"naive","pass10",88
"exp1",167,"observer",NA,NA,"naive","pass20",62
"exp1",167,"observer",NA,NA,"sophisticated","fail10",16
"exp1",167,"observer",NA,NA,"sophisticated","fail20",2
"exp1",167,"observer",NA,NA,"sophisticated","pass10",100
"exp1",167,"observer",NA,NA,"sophisticated","pass20",100
"exp1",168,"observer",NA,NA,"naive","fail10",0
"exp1",168,"observer",NA,NA,"naive","fail20",0
"exp1",168,"observer",NA,NA,"naive","pass10",100
"exp1",168,"observer",NA,NA,"naive","pass20",100
"exp1",168,"observer",NA,NA,"sophisticated","fail10",0
"exp1",168,"observer",NA,NA,"sophisticated","fail20",0
"exp1",168,"observer",NA,NA,"sophisticated","pass10",100
"exp1",168,"observer",NA,NA,"sophisticated","pass20",76
"exp1",169,"observer",NA,NA,"naive","fail10",21
"exp1",169,"observer",NA,NA,"naive","fail20",9
"exp1",169,"observer",NA,NA,"naive","pass10",89
"exp1",169,"observer",NA,NA,"naive","pass20",66
"exp1",169,"observer",NA,NA,"sophisticated","fail10",21
"exp1",169,"observer",NA,NA,"sophisticated","fail20",0
"exp1",169,"observer",NA,NA,"sophisticated","pass10",90
"exp1",169,"observer",NA,NA,"sophisticated","pass20",48
"exp1",170,"observer",NA,NA,"naive","fail10",46
"exp1",170,"observer",NA,NA,"naive","fail20",14
"exp1",170,"observer",NA,NA,"naive","pass10",79
"exp1",170,"observer",NA,NA,"naive","pass20",49
"exp1",170,"observer",NA,NA,"sophisticated","fail10",9
